"customerID","Contract","tenure","MonthlyCharges","TechSupport","churn_flag","churn_risk_score","churn_risk_level"
"0206-OYVOC",Two year,46,19.25,No internet service,0,2,Low
"7291-CDTMJ",Month-to-month,1,19.65,No internet service,0,7,High
"7128-GGCNO",Month-to-month,46,72.8,No,0,5,High
"0237-YFUTL",Month-to-month,50,109.65,Yes,0,7,High
"7691-KGKGP",Month-to-month,53,65.0,Yes,0,2,Low
"6710-HSJRD",Month-to-month,61,114.1,Yes,0,7,High
"3675-EQOZA",Month-to-month,5,20.65,No internet service,0,7,High
"0840-DCNZE",One year,47,86.95,Yes,0,7,High
"1732-FEKLD",One year,54,94.75,No,0,7,High
"9862-KJTYK",Month-to-month,19,25.35,No,0,2,Low
"0479-HMSWA",Two year,26,105.45,Yes,0,7,High
"5854-KSRBJ",Two year,70,25.4,No internet service,0,2,Low
"0365-BZUWY",Month-to-month,17,102.55,No,0,7,High
"4817-VYYWS",Month-to-month,30,100.2,No,1,7,High
"5701-SVCWR",Month-to-month,1,24.0,No internet service,0,7,High
"3129-AAQOU",Two year,19,25.6,No internet service,0,2,Low
"4922-CVPDX",Two year,26,73.5,No,0,5,High
"1396-QWFBJ",Month-to-month,21,74.05,No,1,5,High
"1357-BIJKI",One year,50,98.25,No,0,7,High
"1099-BTKWT",One year,68,54.4,No,0,2,Low
"5299-SJCZT",Month-to-month,3,101.55,No,1,7,High
"2018-PZKMU",Month-to-month,9,103.1,Yes,0,7,High
"7340-KEFQE",Two year,51,34.2,Yes,0,2,Low
"4570-QHXHL",Month-to-month,9,43.75,No,0,4,Medium
"2403-BCASL",One year,41,111.95,Yes,1,7,High
"7392-YYPYJ",Month-to-month,22,100.65,No,0,7,High
"2898-LSJGD",One year,21,55.95,No,1,2,Low
"2223-GDSHL",Two year,71,116.05,Yes,0,7,High
"7359-PTSXY",Month-to-month,1,45.75,No,1,7,High
"9470-RTWDV",One year,26,82.0,Yes,0,7,High
"2176-OSJUV",Two year,71,65.15,Yes,0,2,Low
"9348-YVOMK",Month-to-month,4,44.8,No,0,7,High
"8104-OSKWT",Month-to-month,12,79.8,No,0,5,High
"4521-YEEHE",Month-to-month,18,88.85,Yes,0,7,High
"4090-KPJIP",Month-to-month,3,74.95,No,0,7,High
"3786-WOVKF",One year,72,106.85,No,0,7,High
"4503-BDXBD",Month-to-month,11,74.95,No,1,5,High
"6086-ESGRL",Month-to-month,1,80.15,No,1,7,High
"2592-HODOV",One year,13,19.3,No internet service,0,2,Low
"3886-CERTZ",One year,72,109.25,Yes,1,7,High
"7995-ZHHNZ",One year,42,56.1,No,0,2,Low
"3824-RHKVR",Month-to-month,17,19.7,No internet service,0,2,Low
"5816-SCGFC",Month-to-month,7,51.3,No,0,4,Medium
"5989-AXPUC",Two year,68,118.6,Yes,0,7,High
"4979-HPRFL",Two year,56,24.15,No internet service,0,2,Low
"8590-OHDIW",One year,38,20.3,No internet service,0,2,Low
"8015-IHCGW",Two year,72,115.5,Yes,0,7,High
"2332-TODQS",One year,48,25.05,No internet service,0,2,Low
"9278-VZKCD",Month-to-month,52,109.1,No,0,7,High
"8008-OTEZX",One year,35,19.65,No internet service,0,2,Low
"2773-OVBPK",Two year,67,111.3,Yes,0,7,High
"5999-LCXAO",Month-to-month,1,29.9,No,0,7,High
"5206-XZZQI",Month-to-month,53,80.6,Yes,0,7,High
"4803-LBYPN",Month-to-month,34,20.8,No internet service,0,2,Low
"5759-RCVCB",Month-to-month,3,35.2,No,1,7,High
"6372-RFVNS",Month-to-month,1,78.8,No,1,7,High
"2139-FQHLM",Month-to-month,19,89.95,Yes,0,7,High
"8261-GWDBQ",Two year,60,116.05,Yes,0,7,High
"1093-YSWCA",Two year,11,19.55,No internet service,0,4,Medium
"8938-UMKPI",Month-to-month,47,106.4,No,1,7,High
"0991-BRRFB",Month-to-month,18,49.4,No,1,2,Low
"3882-IYOIJ",Two year,60,115.25,Yes,0,7,High
"8749-TZYEC",Two year,72,24.8,No internet service,0,2,Low
"1755-FZQEC",One year,39,19.9,No internet service,0,2,Low
"3115-JPJDD",One year,59,81.25,No,0,7,High
"5600-KTXFM",Month-to-month,2,69.95,No,0,7,High
"3871-IKPYH",Month-to-month,1,69.1,No,1,7,High
"6319-IEJWJ",Month-to-month,20,90.2,No,1,7,High
"9025-AOMKI",Month-to-month,6,93.55,No,1,7,High
"6339-TBELP",Two year,71,86.4,Yes,0,7,High
"7964-YESJC",Month-to-month,24,66.3,No,0,2,Low
"6173-GOLSU",Month-to-month,67,94.65,No,0,7,High
"5275-SQEIZ",Month-to-month,1,80.85,No,1,7,High
"7716-YTYHG",One year,48,82.05,No,1,7,High
"9938-ZREHM",One year,37,72.1,Yes,0,5,High
"7950-XWOVN",Month-to-month,11,34.7,No,0,4,Medium
"4390-KYULV",Month-to-month,3,20.55,No internet service,1,7,High
"4647-MUZON",Month-to-month,18,95.95,No,0,7,High
"9702-AIUJO",One year,50,44.8,No,0,2,Low
"8849-PRIQJ",One year,67,109.4,Yes,0,7,High
"8851-RAGOV",Month-to-month,25,71.05,Yes,0,5,High
"1304-NECVQ",Month-to-month,2,78.55,No,1,7,High
"5396-IZEPB",Month-to-month,9,19.7,No internet service,0,4,Medium
"1729-VLAZJ",One year,10,40.25,Yes,0,4,Medium
"8285-ABVLB",Two year,70,19.85,No internet service,0,2,Low
"0701-TJSEF",Month-to-month,9,68.25,Yes,0,4,Medium
"5712-VBOXD",Month-to-month,4,20.15,No internet service,0,7,High
"6629-LADHQ",Month-to-month,2,50.95,No,0,7,High
"8945-GRKHX",Month-to-month,1,78.65,No,1,7,High
"1559-DTODC",Month-to-month,19,25.15,No,0,2,Low
"4797-MIWUM",Month-to-month,7,20.25,No internet service,0,4,Medium
"6959-UWKHF",Month-to-month,1,42.9,No,1,7,High
"8720-RQSBJ",Month-to-month,1,44.0,No,0,7,High
"4537-CIBHB",One year,9,20.25,No internet service,0,4,Medium
"3815-SLMEF",Month-to-month,3,34.25,Yes,1,7,High
"5154-VEKBL",Month-to-month,9,58.5,Yes,1,4,Medium
"4324-AHJKS",Month-to-month,5,55.8,No,0,7,High
"4355-CVPVS",One year,56,88.9,No,0,7,High
"4495-LHSSK",Month-to-month,18,57.65,No,0,2,Low
"5655-JSMZM",Month-to-month,49,96.2,No,1,7,High
"5915-ANOEI",Two year,70,79.15,Yes,0,5,High
"9861-PDSZP",Two year,72,108.05,Yes,0,7,High
"4505-EXZHB",Month-to-month,6,74.4,No,1,5,High
"7225-CBZPL",Month-to-month,17,94.8,No,0,7,High
"6704-UTUKK",Month-to-month,29,45.9,No,0,2,Low
"4587-VVTOX",Month-to-month,6,105.3,No,1,7,High
"2019-HDCZY",Two year,63,102.6,No,0,7,High
"4652-NNHNY",Month-to-month,16,73.85,No,1,5,High
"8788-DOXSU",One year,59,61.35,No,0,2,Low
"7404-JLKQG",Month-to-month,3,57.55,No,0,7,High
"7421-ZLUPA",Month-to-month,8,29.25,No,0,4,Medium
"8972-HJWNV",Month-to-month,7,84.55,No,1,7,High
"3274-NSDWE",Two year,68,19.6,No internet service,0,2,Low
"2632-IVXVF",Two year,68,111.75,Yes,0,7,High
"3692-JHONH",One year,52,106.5,No,0,7,High
"8915-NNTRC",Two year,72,107.7,Yes,0,7,High
"5914-GXMDA",One year,32,19.3,No internet service,0,2,Low
"7463-IFMQU",Two year,72,20.05,No internet service,0,2,Low
"2920-RNCEZ",Month-to-month,1,69.95,No,0,7,High
"2541-YGPKE",One year,42,63.7,Yes,0,2,Low
"8515-OCTJS",Two year,25,24.75,No internet service,1,2,Low
"5382-TEMLV",Month-to-month,45,50.9,No,0,2,Low
"3441-CGZJH",One year,43,60.4,Yes,0,2,Low
"9592-ERDKV",One year,37,79.25,No,0,5,High
"2860-RANUS",Month-to-month,20,85.8,No,1,7,High
"5261-QSHQM",Month-to-month,4,24.45,No,1,7,High
"4778-IZARL",Two year,63,110.1,Yes,0,7,High
"0432-CAJZV",Month-to-month,3,90.7,No,0,7,High
"7008-LZVOZ",Two year,66,25.3,No internet service,0,2,Low
"8868-WOZGU",Month-to-month,28,105.7,No,1,7,High
"1200-TUZHR",Month-to-month,8,85.2,No,0,7,High
"9365-CSLBQ",Two year,71,24.35,No internet service,0,2,Low
"1334-FJSVR",Month-to-month,1,24.25,No,1,7,High
"5884-FBCTL",Two year,72,25.1,No internet service,0,2,Low
"7130-CTCUS",Month-to-month,16,54.55,No,0,2,Low
"6242-FEGFD",Two year,66,96.6,Yes,0,7,High
"7625-XCQRH",Month-to-month,11,76.5,No,1,5,High
"6194-HBGQN",One year,51,81.15,Yes,0,7,High
"7634-WSWDB",Month-to-month,8,38.5,No,0,4,Medium
"6986-IXNDM",Month-to-month,14,92.9,No,0,7,High
"1731-TVIUK",Month-to-month,4,93.5,Yes,1,7,High
"2987-BJXIK",Two year,70,84.7,No,0,7,High
"9769-TSBZE",Two year,70,66.0,Yes,0,2,Low
"0406-BPDVR",One year,54,101.5,No,1,7,High
"0618-XWMSS",Month-to-month,28,74.9,No,1,5,High
"1395-WSWXR",Two year,24,20.75,No internet service,0,2,Low
"6023-GSSXW",Two year,69,61.45,No,0,2,Low
"6752-APNJL",Month-to-month,42,54.5,No,0,2,Low
"5276-KQWHG",Month-to-month,2,69.6,No,1,7,High
"0420-HLGXF",Month-to-month,39,99.75,No,0,7,High
"7446-KQISO",Two year,45,109.75,Yes,0,7,High
"9823-EALYC",Two year,72,80.85,Yes,0,7,High
"0582-AVCLN",Two year,38,20.3,No internet service,0,2,Low
"5803-NQJZO",Two year,72,67.8,Yes,0,2,Low
"2565-JSLRY",Month-to-month,1,24.05,No internet service,1,7,High
"2607-DHDAK",Two year,72,19.8,No internet service,0,2,Low
"1073-XXCZD",Two year,55,25.7,No internet service,0,2,Low
"0743-HRVFF",One year,51,56.15,Yes,0,2,Low
"4006-HKYHO",Two year,63,86.7,Yes,0,7,High
"3727-JEZTU",Month-to-month,1,20.4,No internet service,0,7,High
"8143-ETQTI",Two year,23,19.65,No internet service,0,2,Low
"6689-KXGBO",Month-to-month,1,50.55,No,1,7,High
"9667-TKTVZ",Month-to-month,2,54.35,Yes,0,7,High
"3657-COGMW",Month-to-month,52,108.1,No,0,7,High
"8570-KLJYJ",One year,36,54.45,No,0,2,Low
"7754-IXRMC",Month-to-month,1,45.35,No,0,7,High
"9473-CBZOP",One year,28,59.0,No,0,2,Low
"2969-WGHQO",One year,7,69.45,No,0,4,Medium
"6615-NGGZJ",Month-to-month,14,100.55,No,1,7,High
"4334-HOWRP",Two year,72,64.95,Yes,0,2,Low
"4255-DDUOU",Month-to-month,1,20.5,No internet service,1,7,High
"5863-OOKCL",Month-to-month,10,18.85,No internet service,0,4,Medium
"1686-STUHN",One year,42,19.8,No internet service,0,2,Low
"1329-VHWNP",Month-to-month,7,25.05,No,0,4,Medium
"2984-MIIZL",Month-to-month,4,74.8,No,1,7,High
"0266-GMEAO",Two year,72,114.3,Yes,0,7,High
"5590-YRFJT",Month-to-month,20,24.45,No,1,2,Low
"5574-NXZIU",Two year,63,109.2,Yes,0,7,High
"0019-GFNTW",Two year,56,45.05,Yes,0,2,Low
"4256-ZWTZI",Month-to-month,5,51.0,Yes,0,7,High
"8309-PPCED",Two year,72,110.45,Yes,0,7,High
"4098-NAUKP",Month-to-month,68,84.65,No,0,7,High
"5196-WPYOW",One year,67,60.05,Yes,0,2,Low
"4608-LCIMN",Month-to-month,8,44.65,No,0,4,Medium
"1485-YDHMM",Month-to-month,52,93.25,Yes,0,7,High
"4054-CUMIA",Month-to-month,18,20.25,No internet service,0,2,Low
"0603-TPMIB",Two year,59,25.45,No internet service,0,2,Low
"2525-GVKQU",Two year,60,20.6,No internet service,0,2,Low
"8161-QYMTT",Month-to-month,7,94.1,No,0,7,High
"9581-GVBXT",One year,59,34.8,No,0,2,Low
"5862-BRIXZ",Two year,46,60.75,Yes,0,2,Low
"5404-GGUKR",Month-to-month,5,51.35,No,0,7,High
"3308-JSGML",Two year,59,64.05,Yes,0,2,Low
"2126-GSEGL",Two year,70,84.8,Yes,0,7,High
"3677-TNKIO",Month-to-month,14,71.0,No,1,5,High
"0440-QEXBZ",Month-to-month,44,50.15,No,0,2,Low
"2434-EEVDB",Two year,64,94.6,No,0,7,High
"6762-QVYJO",Two year,58,59.75,Yes,0,2,Low
"6199-IWKGC",One year,46,100.25,Yes,0,7,High
"2675-DHUTR",Month-to-month,58,98.9,No,0,7,High
"8152-VETUR",Two year,72,97.7,No,0,7,High
"9667-EQRXU",Month-to-month,30,40.3,No,1,2,Low
"7446-YPODE",Month-to-month,11,60.25,No,0,4,Medium
"9522-BNTHX",Month-to-month,34,56.25,No,0,2,Low
"4676-WLUHT",Two year,54,46.2,No,0,2,Low
"3329-WDIOK",Month-to-month,3,50.6,No,1,7,High
"7980-MHFLQ",Two year,72,24.9,No internet service,0,2,Low
"2873-ZLIWT",Month-to-month,40,84.85,Yes,1,7,High
"3415-TAILE",Month-to-month,2,65.7,No,1,7,High
"0757-WCUUZ",Two year,54,63.35,No,0,2,Low
"1629-DQQVB",Month-to-month,14,50.1,No,0,2,Low
"1915-IOFGU",Month-to-month,1,70.5,No,1,7,High
"3045-XETSH",Month-to-month,10,94.85,No,1,7,High
"0374-AACSZ",Month-to-month,1,50.15,No,0,7,High
"7239-HZZCX",Month-to-month,1,19.75,No internet service,1,7,High
"4872-VXRIL",One year,56,64.65,Yes,0,2,Low
"9140-CZQZZ",Two year,68,79.6,Yes,0,5,High
"3423-HHXAO",One year,14,19.5,No internet service,0,2,Low
"9938-TKDGL",Two year,68,99.55,Yes,0,7,High
"0531-ZZJWQ",Month-to-month,55,74.0,No,0,5,High
"6537-QLGEX",Month-to-month,16,38.9,No,0,2,Low
"2688-BHGOG",Month-to-month,9,79.55,No,0,5,High
"7683-CBDKJ",Month-to-month,14,65.45,No,1,2,Low
"0946-CLJTI",Month-to-month,58,98.7,No,1,7,High
"3160-TYXLT",Month-to-month,53,46.3,No,0,2,Low
"1325-USMEC",Two year,70,99.35,No,0,7,High
"0916-QOFDP",Month-to-month,14,95.8,No,0,7,High
"0628-CNQRM",One year,22,67.5,Yes,1,2,Low
"5606-AMZBO",Month-to-month,10,78.15,No,0,5,High
"6199-IPCAO",Two year,29,26.1,No internet service,0,2,Low
"7665-TOALD",Month-to-month,1,69.6,No,1,7,High
"0112-QWPNC",One year,49,84.35,Yes,1,7,High
"0324-BRPCJ",Month-to-month,68,100.2,No,1,7,High
"2777-PHDEI",Month-to-month,1,78.05,No,1,7,High
"5640-CAXOA",One year,30,40.35,Yes,0,2,Low
"2235-EZAIK",Two year,72,79.2,Yes,0,5,High
"3847-BAERP",Month-to-month,10,20.9,No internet service,0,4,Medium
"1196-AMORA",Month-to-month,7,73.6,No,1,5,High
"4282-YMKNA",Month-to-month,9,74.75,No,1,5,High
"1453-RZFON",Month-to-month,1,49.9,No,0,7,High
"8263-OKETD",Month-to-month,20,68.9,Yes,0,2,Low
"0670-KDOMA",Month-to-month,1,20.25,No internet service,0,7,High
"2476-YGEFM",Month-to-month,29,76.0,No,0,5,High
"8687-BAFGU",Month-to-month,1,74.0,Yes,0,7,High
"0641-EVBOJ",Month-to-month,3,82.3,Yes,0,7,High
"0829-XXPLX",Month-to-month,20,89.4,No,0,7,High
"9974-JFBHQ",Month-to-month,64,99.15,Yes,0,7,High
"5356-RHIPP",Month-to-month,1,20.2,No internet service,1,7,High
"6624-JDRDS",Month-to-month,6,29.45,No,0,4,Medium
"0608-JDVEC",Two year,50,19.8,No internet service,0,2,Low
"9780-FKVVF",Month-to-month,6,59.15,No,0,4,Medium
"1919-RTPQD",Month-to-month,7,44.75,No,0,4,Medium
"5214-NLTIT",Two year,72,90.8,No,0,7,High
"3345-PBBFH",Month-to-month,8,49.55,No,0,4,Medium
"5055-BRMNE",Two year,67,106.7,Yes,0,7,High
"9189-JWSHV",Month-to-month,24,93.55,No,1,7,High
"2190-PHBHR",Two year,72,94.45,No,0,7,High
"2650-GYRYL",One year,33,19.45,No internet service,0,2,Low
"0746-JTRFU",Month-to-month,2,25.05,No,1,7,High
"5208-FVQKB",Two year,70,67.95,Yes,0,2,Low
"7184-LRUUR",One year,22,65.25,No,0,2,Low
"6627-CFOSN",Month-to-month,59,99.45,No,0,7,High
"3982-JGSFD",One year,36,20.35,No internet service,0,2,Low
"1574-DYCWE",Two year,51,19.95,No internet service,0,2,Low
"7247-XOZPB",One year,53,77.4,Yes,0,5,High
"2466-FCCPT",One year,20,19.7,No internet service,0,2,Low
"6211-WWLTF",Two year,63,99.7,No,0,7,High
"4826-TZEVA",Month-to-month,40,74.8,No,0,5,High
"6016-NXBNJ",One year,35,19.15,No internet service,0,2,Low
"9138-EFSMO",One year,26,78.95,No,0,5,High
"0576-WNXXC",Month-to-month,27,95.55,No,1,7,High
"4632-XJMEX",One year,53,62.85,Yes,0,2,Low
"8910-LEDAG",Month-to-month,34,71.55,No,0,5,High
"3452-GWUIN",Month-to-month,19,94.95,No,0,7,High
"2716-GFZOR",Month-to-month,43,86.1,No,0,7,High
"3724-UCSHY",Month-to-month,6,19.55,No internet service,0,4,Medium
"8626-XHBIE",Two year,56,24.8,No internet service,0,2,Low
"4628-CTTLA",Month-to-month,57,39.3,No,1,2,Low
"3192-LNKRK",Month-to-month,34,84.05,No,0,7,High
"4439-YRNVD",Month-to-month,10,36.25,Yes,0,4,Medium
"2876-VBBBL",Month-to-month,1,20.25,No internet service,1,7,High
"6834-NXDCA",Month-to-month,13,23.9,No,1,2,Low
"2208-UGTGR",Month-to-month,56,98.6,No,0,7,High
"3005-TYFRD",Month-to-month,55,103.65,No,0,7,High
"8670-MEFCP",Two year,36,92.9,Yes,0,7,High
"3079-BCHLN",One year,47,19.9,No internet service,0,2,Low
"7777-UNYHB",Month-to-month,12,20.1,No internet service,0,2,Low
"5597-GLBUC",Month-to-month,1,85.45,No,1,7,High
"7278-CKDNC",Month-to-month,24,80.5,No,0,7,High
"2748-MYRVK",One year,63,99.9,No,1,7,High
"8450-UYIBU",Month-to-month,35,39.85,No,0,2,Low
"2969-VAPYH",One year,67,60.5,Yes,0,2,Low
"4822-YCXMX",Month-to-month,25,84.8,No,1,7,High
"7181-OQCUT",Month-to-month,21,103.85,No,0,7,High
"8474-UMLNT",Month-to-month,13,67.8,Yes,0,2,Low
"9821-POOTN",Month-to-month,35,75.2,No,1,5,High
"3836-FZSDJ",Two year,71,24.85,No internet service,0,2,Low
"9142-XMYJH",Month-to-month,29,19.35,No internet service,0,2,Low
"6559-ILWKJ",Two year,71,49.35,No,1,2,Low
"0187-QSXOE",Month-to-month,7,89.0,No,0,7,High
"7733-UDMTP",Month-to-month,57,55.0,No,0,2,Low
"2649-HWLYB",Two year,65,76.15,Yes,0,5,High
"5214-CHIWJ",One year,27,20.3,No internet service,0,2,Low
"4229-CZMLL",Month-to-month,6,74.9,No,1,5,High
"6904-JLBGY",Two year,72,117.35,Yes,0,7,High
"2465-BLLEU",Month-to-month,1,19.75,No internet service,0,7,High
"1685-VAYJF",Month-to-month,11,45.2,No,0,4,Medium
"8874-EJNSR",Two year,39,25.2,No internet service,0,2,Low
"6917-YACBP",Month-to-month,59,89.75,No,0,7,High
"5049-MUBWG",One year,26,75.0,Yes,0,5,High
"4223-WOZCM",Month-to-month,2,49.95,No,0,7,High
"0769-MURVM",Two year,72,65.7,Yes,0,2,Low
"9253-VIFJQ",One year,65,67.05,No,0,2,Low
"7030-FZTFM",Two year,72,110.9,Yes,0,7,High
"9741-YLNTD",Month-to-month,6,87.95,Yes,0,7,High
"5917-RYRMG",One year,32,19.8,No internet service,0,2,Low
"5120-ZBLAI",One year,50,75.7,No,0,5,High
"1194-BHJYC",Two year,61,62.15,Yes,0,2,Low
"3663-MITLP",Month-to-month,15,101.25,No,1,7,High
"0906-QVPMS",Two year,72,115.15,Yes,0,7,High
"9025-ZRPVR",Month-to-month,9,18.95,No internet service,1,4,Medium
"1905-OEILC",Month-to-month,1,19.5,No internet service,0,7,High
"7858-GTZSP",Month-to-month,12,86.55,No,0,7,High
"3285-UCQVC",Month-to-month,37,28.6,Yes,1,2,Low
"6248-BSHKG",One year,61,20.4,No internet service,0,2,Low
"4685-TFLLS",One year,18,19.8,No internet service,0,2,Low
"3470-BTGQO",Month-to-month,21,45.65,No,0,2,Low
"1209-VFFOC",Two year,68,56.4,Yes,0,2,Low
"8224-DWCKX",Month-to-month,12,73.3,No,0,5,High
"5482-PLVPE",Month-to-month,2,24.35,No,1,7,High
"4553-DVPZG",Month-to-month,62,101.35,No,0,7,High
"4902-OHLSK",Month-to-month,29,98.65,Yes,1,7,High
"6917-IAYHD",Month-to-month,1,33.6,Yes,0,7,High
"0495-ZBNGW",Month-to-month,5,79.9,No,1,7,High
"8620-RJPZN",Month-to-month,1,20.7,No internet service,0,7,High
"7572-KPVKK",Two year,62,104.05,Yes,0,7,High
"2642-MAWLJ",Two year,36,20.25,No internet service,0,2,Low
"2357-COQEK",Month-to-month,28,103.3,Yes,1,7,High
"7103-ZGVNT",One year,69,73.7,Yes,0,5,High
"3737-GCSPV",Month-to-month,11,96.2,Yes,1,7,High
"2027-WKXMW",Month-to-month,63,108.75,Yes,0,7,High
"7137-NAXML",One year,23,20.15,No internet service,0,2,Low
"2428-ZMCTB",Month-to-month,10,19.75,No internet service,0,4,Medium
"2961-VNFKL",Two year,71,25.95,No internet service,0,2,Low
"1768-HNVGJ",Month-to-month,45,70.05,Yes,0,5,High
"6963-KQYQB",Two year,70,24.05,No internet service,0,2,Low
"5934-RMPOV",Month-to-month,22,84.75,No,0,7,High
"1207-BLKSA",Two year,52,23.05,No internet service,0,2,Low
"4088-YLDSU",One year,55,104.15,Yes,1,7,High
"8316-BBQAY",Two year,65,59.95,Yes,0,2,Low
"1166-PQLGG",Two year,72,19.55,No internet service,0,2,Low
"3146-JTQHR",One year,10,19.6,No internet service,0,4,Medium
"4291-YZODP",One year,7,20.05,No internet service,0,4,Medium
"4395-PZMSN",Month-to-month,5,85.55,No,0,7,High
"6427-FEFIG",Two year,24,78.6,No,0,5,High
"0017-IUDMW",Two year,72,116.8,Yes,0,7,High
"8706-HRADD",Month-to-month,21,43.55,Yes,0,2,Low
"9955-QOPOY",One year,69,60.8,Yes,0,2,Low
"4385-ZKVNW",Month-to-month,44,54.9,Yes,0,2,Low
"5446-DKWYW",One year,61,65.2,No,0,2,Low
"2034-CGRHZ",Month-to-month,24,102.95,No,1,7,High
"5797-APWZC",Month-to-month,1,90.6,No,1,7,High
"3683-QKIUE",Month-to-month,6,50.8,Yes,1,4,Medium
"4228-ZGYUW",Month-to-month,4,90.05,No,1,7,High
"9031-ZVQPT",Two year,72,108.2,Yes,0,7,High
"2990-IAJSV",Two year,72,92.0,Yes,0,7,High
"8107-KNCIM",Month-to-month,14,75.1,No,0,5,High
"9027-YFHQJ",Month-to-month,7,25.05,No internet service,0,4,Medium
"5176-LDKUH",One year,48,75.15,No,0,5,High
"4644-OBGFZ",One year,55,19.5,No internet service,0,2,Low
"7926-IJOOU",Month-to-month,1,19.3,No internet service,0,7,High
"6480-YAGIY",One year,45,112.2,Yes,0,7,High
"4029-HPFVY",Month-to-month,3,70.3,No,0,7,High
"7602-DBTOU",Two year,71,19.6,No internet service,0,2,Low
"5345-BMKWB",Month-to-month,8,20.25,No internet service,0,4,Medium
"3519-ZKXGG",Month-to-month,3,75.85,No,1,7,High
"5457-COLHT",Two year,69,80.65,Yes,0,7,High
"6416-TVAIH",Month-to-month,1,68.5,No,1,7,High
"5451-YHYPW",Two year,72,115.75,Yes,0,7,High
"5108-ADXWO",Month-to-month,11,73.5,No,1,5,High
"7998-WNZEM",Two year,71,80.6,Yes,0,7,High
"3066-RRJIO",Month-to-month,1,69.95,No,1,7,High
"4664-NJCMS",Two year,33,59.55,Yes,0,2,Low
"0307-BCOPK",One year,16,19.05,No internet service,0,2,Low
"7629-WFGLW",One year,56,95.65,Yes,0,7,High
"2542-HYGIQ",Month-to-month,1,19.95,No internet service,0,7,High
"6715-OFDBP",Month-to-month,5,70.05,No,1,7,High
"5016-LIPDW",One year,57,19.4,No internet service,0,2,Low
"6481-LXPWL",One year,56,36.1,No,0,2,Low
"1567-DSCIC",Month-to-month,8,94.0,No,1,7,High
"2150-UWTFY",Month-to-month,22,61.15,No,1,2,Low
"6124-ACRHJ",Month-to-month,1,19.75,No internet service,0,7,High
"9362-MWODR",Month-to-month,40,64.1,Yes,0,2,Low
"9975-GPKZU",Two year,46,19.75,No internet service,0,2,Low
"9625-RZFUK",Two year,63,19.7,No internet service,0,2,Low
"5153-LXKDT",Two year,68,110.2,No,0,7,High
"5161-UBZXI",Two year,69,106.35,Yes,0,7,High
"1020-JPQOW",Month-to-month,56,90.55,Yes,0,7,High
"7919-ZODZZ",One year,10,65.9,No,0,4,Medium
"0565-JUPYD",One year,63,104.5,Yes,0,7,High
"6867-ACCZI",Two year,24,52.5,Yes,0,2,Low
"5939-XAIXZ",Month-to-month,19,56.1,No,0,2,Low
"9054-FOWNV",Month-to-month,22,88.75,No,0,7,High
"2683-BPJSO",Month-to-month,29,84.45,No,1,7,High
"2157-MXBJS",One year,13,75.3,No,1,5,High
"8207-VVMYB",Two year,70,26.0,No internet service,0,2,Low
"9732-EQMWY",Month-to-month,49,99.4,No,0,7,High
"9360-AHGNL",One year,43,109.55,Yes,1,7,High
"1087-UDSIH",Month-to-month,3,19.6,No internet service,1,7,High
"5269-NRGDP",One year,42,73.15,Yes,0,5,High
"6195-MELTI",One year,57,54.65,Yes,0,2,Low
"5485-WUYWF",Month-to-month,2,66.4,No,1,7,High
"2121-JAFOM",Two year,72,115.55,Yes,0,7,High
"8818-DOPVL",Month-to-month,46,104.45,No,0,7,High
"2632-UCGVD",Month-to-month,66,100.05,Yes,1,7,High
"5445-PZWGX",One year,62,102.0,Yes,1,7,High
"1227-UDMZR",Two year,72,91.15,Yes,0,7,High
"5198-HQAEN",One year,35,89.7,Yes,0,7,High
"9170-CCKOU",Month-to-month,17,90.2,No,1,7,High
"2167-FQSTQ",Two year,72,92.4,Yes,0,7,High
"2819-GWENI",One year,28,19.9,No internet service,0,2,Low
"1043-YCUTE",Two year,56,25.15,No internet service,1,2,Low
"3814-MLAXC",Month-to-month,31,79.85,Yes,1,5,High
"3572-UUHRS",One year,45,18.85,No internet service,0,2,Low
"2692-PFYTJ",Month-to-month,1,25.75,No internet service,0,7,High
"1226-UDFZR",Month-to-month,2,49.6,No,1,7,High
"5955-EPOAZ",Month-to-month,6,20.95,No internet service,0,4,Medium
"6821-JPCDC",One year,48,97.05,No,0,7,High
"8815-LMFLX",Month-to-month,25,25.4,No internet service,0,2,Low
"9135-HSWOC",Two year,64,19.7,No internet service,0,2,Low
"8582-KRHPJ",Month-to-month,50,35.0,No,0,2,Low
"5811-IWXYM",One year,52,101.25,No,0,7,High
"7044-YAACC",Month-to-month,4,70.2,No,0,7,High
"8189-XRIKE",Month-to-month,32,90.95,No,0,7,High
"1506-YJTYT",Two year,45,73.85,Yes,0,5,High
"4123-DVHPH",Month-to-month,9,88.05,No,0,7,High
"6425-YQLLO",One year,66,105.95,Yes,1,7,High
"5442-UTCVD",Month-to-month,3,91.85,No,1,7,High
"2228-BZDEE",Two year,54,20.1,No internet service,0,2,Low
"7734-DBOAI",Month-to-month,1,40.1,Yes,1,7,High
"2789-CZANW",Two year,64,110.3,Yes,0,7,High
"2091-RFFBA",Month-to-month,31,73.9,No,1,5,High
"2114-MGINA",Month-to-month,14,89.8,No,1,7,High
"7596-LDUXP",One year,12,85.15,No,0,7,High
"3740-RLMVT",One year,67,60.95,Yes,0,2,Low
